sentID.BTEC	split	lang	sent
9479	corpus-6-train	FR	Montrez-moi la chemise en vitrine.
9481	corpus-6-test-corpus-26-train	FR	Quand est le prochain train pour Washington D.C.?
9483	corpus-6-train	FR	Nous avons connu une expérience semblable par le passé.
9484	corpus-6-train	FR	Voici mon billet.
9485	corpus-6-train	FR	Bonjour, que puis-je faire pour vous?
9486	corpus-6-train	FR	Combien de temps lui faudra-t-il pour arriver au Japon par courrier aérien?
9487	corpus-6-train	FR	Pouvez-vous le vérifier pour moi?
9488	corpus-6-train	FR	C'est trop étroit.
9489	corpus-6-train	FR	Pourrais-je avoir un reçu?
9491	corpus-6-dev	FR	Je veux rester en-dessous de cent dollars.
9492	corpus-6-train	FR	Pouvons-nous chercher des magasins de détaxe?
9494	corpus-6-test-corpus-26-test	FR	Les plus longs qui sont en vogue actuellement.
9498	corpus-6-train	FR	Je voudrais que l'on garde mes sacs jusqu'à trois heures.
9499	corpus-6-train	FR	A quelle distance est la plage?
9500	corpus-6-train	FR	Je voudrais un kit de premier secours.
9501	corpus-6-train	FR	Veuillez me donner le numéro à appeler en cas d'urgence.
9502	corpus-6-train	FR	Y a-t-il des bus pour Guild Hall?
9505	corpus-6-train	FR	Comment allez-vous? Je suis Hiroko Suzuki. Puis-je demander votre nom?
9512	corpus-6-train	FR	Votre cuisine préférée est aussi la cuisine japonaise?
9513	corpus-6-train	FR	Veuillez envoyer cette lettre en recommandé.
9515	corpus-6-train	FR	Où se trouve le magasin de légumes le plus proche?
9516	corpus-6-test-corpus-26-train	FR	Je retournerai au Japon lundi prochain.
9520	corpus-6-train	FR	Oui. Quatre-vingt livres par nuit, plus les taxes.
9522	corpus-6-train	FR	Voici votre menu. Votre serveuse sera là bientôt. Bon appétit.
9524	corpus-6-train	FR	Je voudrais parler à M. Gojo, chambre trois cent six.
9525	corpus-6-train	FR	Où est l'entrée du métro?
9526	corpus-6-test-corpus-26-train	FR	Pourrais-je avoir un plan du métro?
9528	corpus-6-train	FR	C'était flou.
9529	corpus-6-train	FR	Y a-t-il une banque à l'intérieur de cette gare?
9532	corpus-6-train	FR	Ça ne me convient pas.
9533	corpus-6-train	FR	Je voudrais une vodka.
9534	corpus-6-train	FR	Je voudrais rendre la voiture à San Francisco.
9539	corpus-6-train	FR	Pouvez-vous lui demander de m'appeler en PCV à son retour?
9540	corpus-6-train	FR	Je plaisantais. En fait, je veux juste acheter une nouvelle paire de chaussures. Excusez-moi, où sont les chaussures pour dames?
9541	corpus-6-train	FR	Vous n'avez pas apporté ma salade, je le crains.
9542	corpus-6-test-corpus-26-train	FR	Est-ce que le trajet est long?
9543	corpus-6-train	FR	J'en ai besoin avant vendredi.
9544	corpus-6-train	FR	Oui. Un instant, s'il vous plaît.
9545	corpus-6-dev	FR	En vacances.
9547	corpus-6-train	FR	Votre montre est-elle à l'heure?
9550	corpus-6-train	FR	Qui est le directeur?
9551	corpus-6-train	FR	C'est épicé?
9552	corpus-6-train	FR	Combien ai-je dépensé en tout?
9553	corpus-6-train	FR	Pourriez-vous m'expliquer ces interrupteurs, s'il vous plaît?
9554	corpus-6-train	FR	C'est merveilleux. Parlerez-vous en anglais ou en japonais?
9555	corpus-6-train	FR	Est-ce qu'il n'y a pas de danger pour ce film?
9556	corpus-6-train	FR	J'ai cinq cartouches de cigarettes.
9558	corpus-6-train	FR	Veuillez me dire quelle taille m'irait le mieux.
9560	corpus-6-test-corpus-26-train	FR	Pouvez-vous échanger ceci contre un nouveau?
9562	corpus-6-train	FR	Excusez-moi. J'ai peur de m'être perdu. Pouvez-vous me montrer le chemin de la gare?
9563	corpus-6-train	FR	Quelle est la superficie du Japon?
9564	corpus-6-dev	FR	Non, je n'ai pas beaucoup de temps, juste une mise en plis.
9568	corpus-6-train	FR	De San Francisco à Narita.
9569	corpus-6-train	FR	A y a-t-il un médecin qui parle japonais?
9571	corpus-6-train	FR	Puis-je avoir une théière, s'il vous plaît?
9572	corpus-6-train	FR	Puis-je aller là-bas en taxi?
9576	corpus-6-test-corpus-26-train	FR	Deux personnes.
9577	corpus-6-train	FR	Ce fleuve fait plus de cent mètres de large.
9578	corpus-6-train	FR	Ce n'est pas tout à fait ma taille.
9579	corpus-6-test-corpus-26-test	FR	Où puis-je récupérer mes bagages?
9581	corpus-6-test-corpus-26-train	FR	Je ne me sens pas bien. Pourrais-je incliner mon siège?
9582	corpus-6-train	FR	C'est agréable de jouer au tennis dans un si bel endroit.
9583	corpus-6-train	FR	Je voudrais réserver une chambre d'hôtel pour ce soir.
9585	corpus-6-train	FR	Vous voyez le panneau indiquant le métro là-bas?
9586	corpus-6-train	FR	Vous êtes ouvert le dimanche?
9588	corpus-6-train	FR	Pourriez-vous produire une carte de remplacement.
9589	corpus-6-train	FR	Je suis vraiment désolé.
9590	corpus-6-train	FR	Quand ce film sera prêt?
9591	corpus-6-train	FR	Y a-t-il une bonne discothèque dans les environs?
9594	corpus-6-train	FR	Je vais en prendre un rouge et un blanc.
9595	corpus-6-train	FR	Je voudrais un objectif grand angle.
9598	corpus-6-train	FR	Oh, juste quelques jours. Il y a tant de choses à voir que je ne pense pas avoir le temps de tout faire.
9599	corpus-6-train	FR	Quelle ligne pour Manhattan?
9600	corpus-6-train	FR	Combien de temps dure le premier entracte?
9602	corpus-6-train	FR	Vous avez grillé un feu rouge.
9603	corpus-6-train	FR	Ce garçon a déboulé devant ma voiture.
9604	corpus-6-test-corpus-26-train	FR	Onze heures quarante-cinq.
9605	corpus-6-test-corpus-26-train	FR	Pourriez-vous m'indiquer un restaurant particulièrement apprécié des jeunes?
9606	corpus-6-test-corpus-26-train	FR	Sa voiture fonçait à toute vitesse.
9607	corpus-6-train	FR	Montrez-moi un porte-documents pour homme.
9608	corpus-6-train	FR	Pourriez-vous le lire pour en être sûr?
9611	corpus-6-test-corpus-26-dev	FR	Puis-je laisser un message? J'appelle pour confirmer mon rendez-vous avec M. Ebert mercredi prochain à onze heures.
9612	corpus-6-train	FR	Je voudrais un après-shampooing.
9613	corpus-6-train	FR	J'en ai besoin demain.
9614	corpus-6-train	FR	J'en ai besoin avant dix-sept heures.
9617	corpus-6-train	FR	Mais ils ne peuvent être utilisés que pour se défendre.
9620	corpus-6-train	FR	J'ai besoin d'un médecin. Pouvez-vous m'en présenter un?
9622	corpus-6-train	FR	Les galettes de riz sont un met traditionnel japonais.
9623	corpus-6-train	FR	Merci pour votre assistance.
9624	corpus-6-train	FR	Avez-vous quelque chose de plus décontracté?
9625	corpus-6-train	FR	Je dois être à l'aéroport pour dix heures trente.
9626	corpus-6-train	FR	Je voudrais dîner.
9628	corpus-6-test-corpus-26-dev	FR	Pouvez-vous décrire votre maladie en anglais?
9629	corpus-6-train	FR	J'ai un élancement dans l'oreille et dans le cou.
9630	corpus-6-train	FR	Je ne pourrai jamais assez m'excuser.
9631	corpus-6-dev	FR	J'ai demandé un repas végétarien.
9633	corpus-6-train	FR	Y a-t-il un restaurant chinois près d'ici?
9634	corpus-6-test-corpus-26-test	FR	Pourriez-vous envoyer un taxi à l'entrée principale de Westminster Mall?
9635	corpus-6-train	FR	Vous allez séjourner longtemps à New York?
9636	corpus-6-train	FR	Je voudrais un formulaire pour un télégramme, s'il vous plaît.
9637	corpus-6-train	FR	Pourrais-je avoir des timbres pour sept cartes postales à destination du Japon?
9639	corpus-6-train	FR	Ce bus va-t-il à Disneyland?
9643	corpus-6-train	FR	Bien sûr. Montez.
9644	corpus-6-train	FR	Nous avons des billets pour des voitures normales et des voitures vertes. Qu'est-ce que vous préférez?
9645	corpus-6-train	FR	J'ai perdu ma montre.
9646	corpus-6-train	FR	Avec qui envisagez-vous de partir?
9649	corpus-6-train	FR	Où allez-vous?
9650	corpus-6-train	FR	L'usage du flash est interdit.
9651	corpus-6-test-corpus-26-train	FR	Combien de fois dois-je changer de train pour aller là-bas?
9653	corpus-6-train	FR	Je voudrais louer ce type de voiture pour trois heures.
9654	corpus-6-train	FR	J'ai passé un formidable moment ce soir, merci.
9655	corpus-6-train	FR	Comment se sert-on de ça en cuisine?
9656	corpus-6-train	FR	Combien coûte celui-là, taxes comprises?
9657	corpus-6-test-corpus-26-train	FR	C'est vrai? Laissez-moi vérifier. Oh, je suis terriblement désolé, M. Takano. C'est une erreur de notre part. Voici votre nouvelle note, pourriez-vous signer ici, s'il vous plaît?
9659	corpus-6-train	FR	J'ai besoin d'une déclaration d'accident.
9661	corpus-6-train	FR	Je ne veux pas de laque sur les cheveux.
9662	corpus-6-train	FR	Certainement. Je vais les mettre dans le coffre.
9664	corpus-6-train	FR	A combien s'élèvent les frais de retouche?
9666	corpus-6-train	FR	Oui, certainement. Vous allez séjourner trois nuits?
9669	corpus-6-train	FR	Pourriez-vous prendre mes mesures?
9672	corpus-6-train	FR	Pourriez-vous me l'emballer, s'il vous plaît?
9673	corpus-6-test-corpus-26-train	FR	Rendez-moi cinq dollars, s'il vous plaît.
9674	corpus-6-train	FR	Combien ça coûte?
9676	corpus-6-dev	FR	Je ne connais pas les tailles britanniques.
9677	corpus-6-train	FR	Il vous plaît vraiment?
9679	corpus-6-train	FR	Veuillez me montrer votre contrat. Les frais s'élèveront à deux cents dollars au total.
9680	corpus-6-train	FR	Puis-je voir votre carte d'embarquement?
9681	corpus-6-train	FR	Je veux une chambre simple.
9683	corpus-6-test-corpus-26-train	FR	Le bouchon de la baignoire ne s'ajuste pas complètement.
9684	corpus-6-train	FR	Mettez vos sacs ici. Un seul sac à enregistrer?
9685	corpus-6-train	FR	J'ai envie de dormir un moment.
9687	corpus-6-test-corpus-26-train	FR	C'est un geste modeste pour exprimer ma gratitude.
9688	corpus-6-test-corpus-26-train	FR	Pourriez-vous remplir ce formulaire?
9691	corpus-6-train	FR	De quel quai part-il?
9693	corpus-6-train	FR	Puis-je avoir deux places au dernier balcon pour ce soir?
9695	corpus-6-test-corpus-26-test	FR	Que diriez-vous de ces maquettes en plastique?
9698	corpus-6-train	FR	Près de la scène?
9700	corpus-6-train	FR	Le prix sur le ticket de caisse est le même que sur l'étiquette.
9701	corpus-6-test-corpus-26-train	FR	Quelles marques avez-vous?
9702	corpus-6-test-corpus-26-train	FR	Les talons sont trop hauts pour moi.
9703	corpus-6-train	FR	Contactez une compagnie d'assurance, s'il vous plaît.
9707	corpus-6-train	FR	Que diriez-vous de cinq? Je n'en ai pas besoin d'autant.
9709	corpus-6-train	FR	J'ai laissé mon manteau ici.
9710	corpus-6-test-corpus-26-test	FR	Je suis enfermé hors de ma chambre.
9712	corpus-6-train	FR	Coupez les pointes après la permanente, s'il vous plaît.
9713	corpus-6-train	FR	Le siège est cassé.
9714	corpus-6-dev	FR	Je veux un film inversible Kodak de trente-six poses.
9715	corpus-6-train	FR	Où se trouve le plus grand magasin des environs?
9717	corpus-6-train	FR	Votre nom, s'il vous plaît.
9719	corpus-6-train	FR	Je voudrais du poulet, s'il vous plaît.
9720	corpus-6-train	FR	J'ai un problème. Mon portefeuille a été volé alors que je me promenais dans la rue. Où est le commissariat?
9722	corpus-6-train	FR	Veuillez vous abstenir de fumer pour le moment.
9723	corpus-6-train	FR	Nous sommes maintenant près de Sydney, route trente-deux.
9724	corpus-6-dev	FR	Je veux rester plus longtemps.
9726	corpus-6-train	FR	Est-ce que c'est un self-service?
9727	corpus-6-train	FR	Bien sûr. Qu'est-ce que c'est?
9730	corpus-6-test-corpus-26-train	FR	Depuis combien êtes-vous à Paris?
9731	corpus-6-train	FR	Je suis arrivé ici par le vol British Airways numéro cent cinquante-deux.
9732	corpus-6-test-corpus-26-train	FR	Pourrais-je avoir des timbres-poste pour trois cartes postales à destination du Japon par courrier aérien?
9734	corpus-6-train	FR	Il fut fondé en mille sept cent cinquante trois mais la façade et ses colonnes de marbre datent de mille huit cent cinquante-deux.
9735	corpus-6-train	FR	Puis-je prendre votre commande?
9736	corpus-6-train	FR	Pour être précis, des centaines de milliers d'entre eux, M. Kurio. Rien que dans cette cave, nous conservons environ huit cent mille bouteilles.
9738	corpus-6-train	FR	C'est vrai. J'aimerais vraiment le revoir.
9739	corpus-6-train	FR	Oui, mais vous devrez payer un supplément.
9740	corpus-6-train	FR	Depuis combien de temps faites-vous ça?
9744	corpus-6-train	FR	Je voudrais prendre le même vol le premier juillet.
9746	corpus-6-test-corpus-26-train	FR	Ça s'écrit G-O-R-O-H.
9747	corpus-6-test-corpus-26-train	FR	Désirez-vous quelque chose à boire?
9748	corpus-6-test-corpus-26-train	FR	Allongez-vous ici.
9752	corpus-6-test-corpus-26-train	FR	Envoyez le télégramme en urgent, s'il vous plaît.
9756	corpus-6-train	FR	Est-ce que c'est un train express?
9757	corpus-6-dev	FR	Quel est le tarif approximatif pour aller au Washington Square Park?
9758	corpus-6-train	FR	Je n'arrive pas à atteindre la fermeture éclair à l'arrière.
9759	corpus-6-train	FR	Le vol PAA deux cent cinq est-il à l'heure?
9760	corpus-6-train	FR	Pourriez-vous me recommander un bon livre pour un jeune de quinze ans.
9762	corpus-6-train	FR	C'est bon?
9763	corpus-6-train	FR	Comment dois-je faire pour retourner à la gare Grand central?
9765	corpus-6-train	FR	Ce petit rouge à lèvres est si mignon. Je vais le prendre, s'il vous plaît.
9766	corpus-6-train	FR	Est-ce le retrait des bagages de United Airlines?
9768	corpus-6-train	FR	Le numéro est trois quatre cinq six sept huit neuf zéro un deux.
9770	corpus-6-train	FR	Je voudrais un lit de camp.
9772	corpus-6-train	FR	C'est le mauvais journal.
9776	corpus-6-train	FR	J'ai huit ans.
9777	corpus-6-train	FR	Désirez-vous laisser un message?
9778	corpus-6-dev	FR	J'ai une infection vaginale.
9779	corpus-6-train	FR	Je cherche des kits de maquillage.
9782	corpus-6-train	FR	La note inclut-elle le service?
9784	corpus-6-train	FR	En avez-vous d'autres en coton?
9787	corpus-6-train	FR	Je voudrais du poivre, s'il vous plaît.
9788	corpus-6-test-corpus-26-train	FR	Selon le bulletin météo, il va neiger demain.
9789	corpus-6-train	FR	Si mes bagages n'arrivent pas demain, je changerai d'hôtel dans deux jours.
9790	corpus-6-train	FR	Avez-vous du vin californien?
9791	corpus-6-train	FR	Si vous avez des yens japonais, je voudrais avoir le reste en yens.
9792	corpus-6-test-corpus-26-train	FR	Je voudrais un ballon.
9793	corpus-6-train	FR	Je vous suis très reconnaissant.
9795	corpus-6-train	FR	Veuillez rester dans un rayon de plongée de trente pieds.
9796	corpus-6-train	FR	Non. Quelque chose à appliquer sur le corps.
9797	corpus-6-dev	FR	Je voudrais un guide privé.
9798	corpus-6-train	FR	Tirez un penalty.
9799	corpus-6-train	FR	Allô, pourrais-je parler à Jane? C'est Mayumi Yamaguchi à l'appareil.
9801	corpus-6-train	FR	Bonjour, vous êtes en relation avec GW Industries. Nos bureaux sont ouverts de neuf heures à dix-sept heures. Si vous connaissez le numéro du poste demandé, veuillez le composer maintenant. Si vous appelez depuis un téléphone à clavier, veuillez composer le nom du groupe auquel vous désirez parler.
9802	corpus-6-train	FR	Quelle est la spécialité de la maison?
9803	corpus-6-train	FR	Avez-vous des chaussures avec un bout pointu?
9804	corpus-6-train	FR	J'ai laissé mon sac dans le train.
9807	corpus-6-train	FR	Mes yeux s'affaiblissent.
9809	corpus-6-train	FR	Pourrais-je y joindre une lettre?
9810	corpus-6-train	FR	Il semble qu'une personne était impliquée.
9812	corpus-6-train	FR	Je voudrais des rubans élastiques.
9813	corpus-6-train	FR	Ce n'est pas de ma faute, c'est de la vôtre.
9815	corpus-6-train	FR	Veuillez vous arrêter à l'entrée principale de l'hôtel.
9818	corpus-6-dev	FR	Pourriez-vous échanger ceci, s'il vous plaît?
9821	corpus-6-train	FR	La vue était vraiment belle.
9822	corpus-6-test-corpus-26-train	FR	Certainement. Nous serons ravis de le faire.
9824	corpus-6-train	FR	Avez-vous des nouveautés en matière de montres?
9825	corpus-6-train	FR	Ses cheveux étaient noirs et bouclés.
9827	corpus-6-train	FR	Pourrais-je avoir du feu, s'il vous plaît?
9829	corpus-6-test-corpus-26-train	FR	Eh, une bande dessinée de Malaisie. Je vais en acheter une pour la rapporter à la maison. Ça fera un excellent sujet de conversation.
9831	corpus-6-train	FR	Je me suis éveillé avec un mal de tête ce matin.
9832	corpus-6-train	FR	Pourriez-vous suggérer un autre endroit intéressant à visiter.
9833	corpus-6-train	FR	M. Thomas, laissez-moi vous présenter mon amie, Mary Jones.
9834	corpus-6-train	FR	Moi aussi j'ai faim. Et si nous allions manger quelque part?
9835	corpus-6-dev	FR	Je voudrais vous poser une question sur le point numéro trois. Ai-je raison de croire que je dois payer par virement bancaire?
9836	corpus-6-train	FR	Merci. Oh, c'est joli. Qu'est-ce que c'est?
9837	corpus-6-train	FR	Je voudrais un appel-réveil.
9838	corpus-6-train	FR	Je voudrais annuler mon rendez-vous avec M. A.
9840	corpus-6-train	FR	Mon petit déjeuner n'est pas encore arrivé. Pourriez-vous vous dépêcher, s'il vous plaît?
9841	corpus-6-train	FR	Voyons. Donnez-moi un journal anglais.
9844	corpus-6-train	FR	C'est très beau ici, n'est-ce pas?
9845	corpus-6-dev	FR	J'ai entendu dire que le bateau a été détruit par le typhon.
9847	corpus-6-train	FR	Oui. Mon nom est Sato.
9848	corpus-6-dev	FR	Quel genre d'articles voulez-vous?
9850	corpus-6-train	FR	Je l'aime beaucoup. Mais je crains de ne pas en aimer la ligne. Et les autres?
9852	corpus-6-train	FR	Je suis vraiment désolé. Je vais l'échanger. Lequel vouliez-vous?
9856	corpus-6-train	FR	Quel est le tarif à l'heure?
9857	corpus-6-train	FR	Oui, j'ai beaucoup aimé.
9858	corpus-6-train	FR	Je voudrais un formulaire TVA, s'il vous plaît.
9859	corpus-6-train	FR	Prenons un raccourci.
9860	corpus-6-train	FR	Cinquante centimes par bagage, Monsieur.
9861	corpus-6-train	FR	Quelqu'un m'a arraché mon porte-monnaie.
